代码,名称,收盘价,量能倍数,5周偏离%,洗盘痕迹,状态
600576,祥源文旅,5.99,1.37,0.81,无,形态已成
000958,电投产融,6.31,0.96,1.58,无,潜伏中
000783,长江证券,7.97,0.82,0.81,有,潜伏中
