代码,名称,收盘价,量能倍数,5周偏离%,洗盘痕迹,状态
603697,有友食品,10.99,1.26,0.71,无,形态已成
601155,新城控股,13.12,1.24,-7.66,无,形态已成
603221,爱丽家居,12.29,1.23,-0.74,无,形态已成
600101,明星电力,10.35,1.22,3.79,有,形态已成
603997,继峰股份,13.91,1.22,4.78,无,形态已成
002181,粤 传 媒,16.51,1.22,-2.64,无,形态已成
600971,恒源煤电,7.66,1.22,-1.24,无,形态已成
002446,盛路通信,9.8,1.21,-4.58,无,形态已成
600377,宁沪高速,12.89,1.21,4.17,有,形态已成
001896,豫能控股,16.37,1.2,3.65,有,形态已成
600336,澳柯玛,7.85,1.2,-2.61,无,形态已成
002461,珠江啤酒,9.9,1.2,-0.16,无,形态已成
600158,中体产业,11.28,1.2,-10.29,有,形态已成
002457,青龙管业,12.25,1.19,0.59,无,形态已成
001965,招商公路,10.04,1.18,2.68,有,形态已成
002600,领益智造,14.55,1.18,-5.46,无,形态已成
603336,宏辉果蔬,9.79,1.18,-16.11,无,形态已成
603505,金石资源,18.25,1.18,-7.57,无,形态已成
000039,中集集团,11.02,1.17,-6.1,无,形态已成
002011,盾安环境,12.47,1.17,0.03,无,形态已成
000060,中金岭南,7.71,1.16,3.13,无,形态已成
603305,旭升集团,14.97,1.16,-7.01,无,形态已成
603335,迪生力,7.35,1.16,1.27,有,形态已成
002205,国统股份,12.99,1.15,-5.18,无,形态已成
601001,晋控煤业,18.36,1.15,1.98,无,形态已成
603096,新经典,16.33,1.14,-9.06,有,形态已成
002236,大华股份,16.69,1.14,-5.93,无,形态已成
001330,博纳影业,9.05,1.14,1.0,无,形态已成
603703,盛洋科技,12.51,1.14,-8.94,无,形态已成
603025,大豪科技,15.47,1.13,-5.5,无,形态已成
603071,物产环能,14.0,1.12,0.85,有,形态已成
605077,华康股份,17.59,1.12,-1.52,无,形态已成
600872,中炬高新,19.63,1.11,-2.93,有,形态已成
600827,百联股份,8.49,1.11,1.97,无,形态已成
002946,新乳业,18.73,1.11,1.77,无,形态已成
600186,莲花控股,10.15,1.11,-5.07,无,形态已成
603880,南卫股份,8.23,1.1,0.96,无,形态已成
002606,大连电瓷,16.44,1.1,4.34,无,形态已成
600088,中视传媒,15.53,1.09,-3.52,无,形态已成
600032,浙江新能,10.61,1.09,3.23,有,形态已成
600539,狮头股份,14.56,1.09,-13.14,无,形态已成
601198,东兴证券,13.37,1.08,1.58,无,形态已成
603225,新凤鸣,16.98,1.08,-2.8,无,形态已成
600366,宁波韵升,12.29,1.08,-6.28,无,形态已成
600497,驰宏锌锗,9.52,1.08,-2.1,无,形态已成
600232,金鹰股份,7.59,1.08,-9.21,有,形态已成
603567,珍宝岛,7.15,1.07,-1.87,有,形态已成
002494,华斯股份,5.32,1.07,-11.01,无,形态已成
600356,恒丰纸业,8.92,1.07,-6.71,有,形态已成
002254,泰和新材,13.49,1.06,1.32,无,形态已成
601339,百隆东方,7.44,1.06,-10.79,无,形态已成
000810,创维数字,11.51,1.06,-7.1,有,形态已成
002068,黑猫股份,9.46,1.06,-3.09,无,形态已成
603038,华立股份,15.32,1.05,-6.18,有,形态已成
603137,恒尚节能,12.66,1.05,-7.01,无,形态已成
000737,北方铜业,13.9,1.05,-3.43,无,形态已成
002708,光洋股份,13.7,1.05,-6.01,有,形态已成
002174,游族网络,11.25,1.04,-0.71,无,形态已成
000837,秦川机床,11.6,1.04,-2.54,无,形态已成
603012,创力集团,9.46,1.04,1.57,无,形态已成
600018,上港集团,5.13,1.04,0.79,无,形态已成
600521,华海药业,15.96,1.04,-2.25,有,形态已成
002062,宏润建设,8.15,1.03,-11.7,无,形态已成
603587,地素时尚,12.67,1.03,-2.85,无,形态已成
000758,中色股份,6.7,1.03,-5.26,无,形态已成
000404,长虹华意,8.33,1.03,-3.86,无,形态已成
600724,宁波富达,6.93,1.03,-7.97,有,形态已成
003000,劲仔食品,10.82,1.03,-1.94,有,形态已成
603928,兴业股份,15.32,1.02,-5.34,有,形态已成
002890,弘宇股份,15.19,1.02,-9.06,无,形态已成
000685,中山公用,11.46,1.02,-1.39,无,形态已成
601609,金田股份,12.35,1.02,3.38,无,形态已成
601777,千里科技,10.79,1.02,-6.6,无,形态已成
600222,太龙药业,7.79,1.02,3.12,有,形态已成
605366,宏柏新材,11.03,1.02,-11.56,有,形态已成
002577,雷柏科技,17.88,1.02,-1.41,无,形态已成
603155,新亚强,17.85,1.01,-4.44,无,形态已成
600883,博闻科技,8.47,1.0,-5.89,无,潜伏中
002395,双象股份,14.35,1.0,-22.04,无,潜伏中
600480,凌云股份,11.02,1.0,-2.77,有,形态已成
600449,宁夏建材,14.44,1.0,2.53,无,潜伏中
603310,巍华新材,16.11,1.0,-4.35,无,形态已成
600388,龙净环保,18.62,0.99,-1.55,有,潜伏中
600182,S佳通,13.51,0.99,-4.5,无,潜伏中
600546,山煤国际,13.88,0.99,1.85,有,潜伏中
600847,万里股份,14.53,0.98,-4.62,有,潜伏中
601061,中信金属,13.16,0.98,-4.71,无,潜伏中
002642,荣联科技,8.74,0.98,2.06,无,潜伏中
601233,桐昆股份,19.08,0.98,-9.13,无,潜伏中
002972,科安达,11.63,0.97,-9.08,无,潜伏中
603135,中重科技,10.25,0.97,-13.6,无,潜伏中
603682,锦和商管,8.92,0.96,2.15,有,潜伏中
002887,绿茵生态,13.28,0.96,-4.06,无,潜伏中
000006,深振业Ａ,9.1,0.96,-6.86,无,潜伏中
605299,舒华体育,17.38,0.96,-23.32,有,潜伏中
600727,鲁北化工,8.04,0.96,-2.26,有,潜伏中
002453,华软科技,5.8,0.95,-3.88,无,潜伏中
603679,华体科技,17.07,0.95,2.76,有,潜伏中
000001,平安银行,10.93,0.95,-1.34,无,潜伏中
605122,四方新材,12.93,0.94,-9.34,无,潜伏中
002631,德尔未来,6.99,0.94,-10.52,有,潜伏中
605208,永茂泰,14.02,0.94,-3.79,有,潜伏中
000848,承德露露,8.24,0.94,-6.13,有,潜伏中
603399,永杉锂业,17.91,0.94,-10.31,无,潜伏中
002164,宁波东力,12.59,0.94,-6.95,无,潜伏中
600072,中船科技,11.25,0.93,-12.48,无,潜伏中
600156,华升股份,10.25,0.93,-14.11,无,潜伏中
603488,展鹏科技,11.25,0.93,-5.22,无,潜伏中
002064,华峰化学,10.11,0.92,-7.69,无,潜伏中
600153,建发股份,9.69,0.92,-0.57,无,潜伏中
002861,瀛通通讯,17.75,0.91,0.0,无,潜伏中
002034,旺能环境,19.37,0.91,-2.6,无,潜伏中
605266,健之佳,18.04,0.91,-6.71,无,潜伏中
002429,兆驰股份,11.6,0.91,-3.94,无,潜伏中
601665,齐鲁银行,6.08,0.91,-2.47,有,潜伏中
002849,威星智能,16.41,0.91,-5.26,无,潜伏中
000623,吉林敖东,17.25,0.91,-4.62,无,潜伏中
603511,爱慕股份,13.43,0.91,-5.98,无,潜伏中
002216,三全食品,13.82,0.9,-0.6,有,潜伏中
000722,湖南发展,14.78,0.9,3.28,有,潜伏中
603660,苏州科达,11.88,0.9,-5.59,无,潜伏中
002668,TCL智家,9.34,0.9,-3.13,无,潜伏中
002833,弘亚数控,19.07,0.9,-6.88,无,潜伏中
603600,永艺股份,10.66,0.9,-9.23,无,潜伏中
603132,金徽股份,17.24,0.9,-8.04,有,潜伏中
605336,帅丰电器,15.9,0.9,-7.13,有,潜伏中
600538,国发股份,6.43,0.89,-4.99,无,潜伏中
002774,快意电梯,11.51,0.89,-6.92,无,潜伏中
002023,海特高新,10.91,0.89,-13.45,有,潜伏中
603386,骏亚科技,15.61,0.89,2.21,无,潜伏中
000680,山推股份,10.76,0.89,-7.59,无,潜伏中
603033,三维股份,10.31,0.88,-7.23,有,潜伏中
600189,泉阳泉,8.14,0.88,-3.07,无,潜伏中
603278,大业股份,12.19,0.88,-12.23,无,潜伏中
600773,西藏城投,16.82,0.87,-23.86,无,潜伏中
002695,煌上煌,11.47,0.87,-7.11,无,潜伏中
600078,澄星股份,12.25,0.87,-12.76,无,潜伏中
603315,福鞍股份,16.54,0.87,-6.09,有,潜伏中
600589,大位科技,10.85,0.87,-8.3,有,潜伏中
002283,天润工业,11.19,0.86,-3.87,无,潜伏中
601997,贵阳银行,5.93,0.86,-0.57,有,潜伏中
002998,优彩资源,8.24,0.86,-11.25,有,潜伏中
603815,交建股份,7.13,0.86,-1.03,有,潜伏中
000885,城发环境,13.18,0.86,-4.06,有,潜伏中
603836,海程邦达,12.72,0.86,-7.93,无,潜伏中
600768,宁波富邦,16.29,0.86,-10.24,有,潜伏中
002748,世龙实业,11.06,0.86,-9.2,无,潜伏中
000159,国际实业,6.47,0.85,-3.49,无,潜伏中
603915,国茂股份,16.36,0.85,-5.74,无,潜伏中
000703,恒逸石化,12.85,0.85,-14.1,无,潜伏中
603085,天成自控,13.37,0.84,-1.21,无,潜伏中
603518,锦泓集团,8.93,0.84,-6.06,无,潜伏中
603520,司太立,10.3,0.84,-14.79,无,潜伏中
603041,美思德,12.44,0.84,-9.8,无,潜伏中
002746,仙坛股份,5.79,0.83,-6.67,无,潜伏中
600333,长春燃气,5.63,0.83,-2.49,无,潜伏中
002591,恒大高新,7.81,0.83,-8.16,无,潜伏中
002780,三夫户外,14.23,0.83,-10.25,无,潜伏中
601728,中国电信,6.05,0.83,-1.18,无,潜伏中
000967,盈峰环境,10.69,0.82,-19.95,无,潜伏中
603777,来伊份,18.0,0.82,-2.98,有,潜伏中
002795,永和智控,7.64,0.82,-16.65,无,潜伏中
000802,北京文化,5.07,0.82,3.85,无,潜伏中
001313,粤海饲料,8.37,0.81,-6.31,无,潜伏中
603776,永安行,19.25,0.81,-6.63,有,潜伏中
603233,大参林,16.5,0.81,-8.19,无,潜伏中
603819,神力股份,12.56,0.8,-12.73,无,潜伏中
603327,福蓉科技,10.18,0.8,-5.04,有,潜伏中
000301,东方盛虹,12.05,0.8,-5.24,无,潜伏中
