代码,名称,收盘价,量能倍数,5周偏离%,洗盘痕迹,状态
001219,青岛食品,15.33,1.3,4.07,有,形态已成
002020,京新药业,19.1,0.91,-2.44,有,潜伏中
601921,浙版传媒,8.29,0.86,3.19,无,潜伏中
