代码,名称,现价,今日涨幅%,信号强度,历史胜率%,操作建议,放量基准日
002052,同洲电子,8.93,0.79,75,66.7%,【试错观察】历史胜率67%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-08-24
603602,纵横通信,11.29,1.44,75,68.2%,【试错观察】历史胜率68%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-08-06
002611,东方精工,14.75,-1.34,75,71.4%,【试错观察】历史胜率71%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-08-18
002264,新 华 都,6.65,2.94,75,68.4%,【试错观察】历史胜率68%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-08-18
603105,芯能科技,7.88,3.41,75,73.8%,【试错观察】历史胜率74%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-08-26
