日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-01-13,600873,10.21,10.28,10.31,10.19,412511,422921248.0,1.18,0.69,0.07,1.47
2026-01-14,600873,10.27,10.16,10.29,10.12,424708,434264000.0,1.65,-1.17,-0.12,1.51
2026-01-15,600873,10.34,10.48,10.59,10.34,684038,717404096.0,2.46,3.15,0.32,2.44
2026-01-16,600873,10.4,10.37,10.51,10.34,381060,396880832.0,1.62,-1.05,-0.11,1.36
2026-01-19,600873,10.36,10.56,10.56,10.32,375126,393279840.0,2.31,1.83,0.19,1.34
2026-01-20,600873,10.58,10.74,10.82,10.56,426142,457112256.0,2.46,1.7,0.18,1.52
2026-01-21,600873,10.74,10.74,10.84,10.64,300483,322346368.0,1.86,0.0,0.0,1.07
2026-01-22,600873,10.73,10.83,10.88,10.65,291238,314234816.0,2.14,0.84,0.09,1.04
2026-01-23,600873,10.85,10.87,10.87,10.76,256813,277906560.0,1.02,0.37,0.04,0.92
2026-01-26,600873,10.87,10.93,10.96,10.74,430837,467850848.0,2.02,0.55,0.06,1.54
2026-01-27,600873,10.93,10.84,11.1,10.77,318141,346511296.0,3.02,-0.82,-0.09,1.13
2026-01-28,600873,10.9,10.93,11.09,10.81,432130,473614592.0,2.58,0.83,0.09,1.54
2026-01-29,600873,10.95,11.04,11.04,10.89,372804,408646688.0,1.37,1.01,0.11,1.33
2026-01-30,600873,11.04,11.01,11.07,10.8,399114,437261568.0,2.45,-0.27,-0.03,1.42
2026-02-02,600873,10.95,10.53,10.95,10.5,481511,514578528.0,4.09,-4.36,-0.48,1.72
2026-02-03,600873,10.58,10.66,10.68,10.54,281121,298361984.0,1.33,1.23,0.13,1.0
2026-02-04,600873,10.66,10.72,10.79,10.6,256271,274319808.0,1.78,0.56,0.06,0.91
2026-02-05,600873,10.73,10.74,10.81,10.65,245305,263436832.0,1.49,0.19,0.02,0.87
2026-02-06,600873,10.66,10.99,11.15,10.62,480749,527218912.0,4.93,2.33,0.25,1.71
2026-02-09,600873,11.05,11.04,11.05,10.9,279040,306612992.0,1.36,0.45,0.05,1.0
2026-02-10,600873,11.02,10.97,11.03,10.9,193361,211934464.0,1.18,-0.63,-0.07,0.69
2026-02-11,600873,10.96,11.16,11.2,10.95,295181,328590496.0,2.28,1.73,0.19,1.05
2026-02-12,600873,11.18,11.15,11.24,11.1,190408,212532832.0,1.25,-0.09,-0.01,0.68
2026-02-13,600873,11.15,11.02,11.19,11.0,247263,274066720.0,1.7,-1.17,-0.13,0.88
2026-02-24,600873,11.09,11.1,11.16,11.01,229722,255086016.0,1.36,0.73,0.08,0.82
2026-02-25,600873,11.1,11.33,11.35,11.1,397396,448425856.0,2.25,2.07,0.23,1.42
2026-02-26,600873,11.33,11.42,11.5,11.27,354526,404846752.0,2.03,0.79,0.09,1.26
2026-02-27,600873,11.42,11.46,11.6,11.34,273670,314144960.0,2.28,0.35,0.04,0.98
2026-03-02,600873,11.34,11.45,11.48,11.21,348743,396552864.0,2.36,-0.09,-0.01,1.24
2026-03-03,600873,11.46,11.32,11.55,11.24,375581,426057440.0,2.71,-1.14,-0.13,1.34
2026-03-04,600873,11.11,11.19,11.37,11.11,290594,326844736.0,2.3,-1.15,-0.13,1.04
2026-03-05,600873,11.26,11.18,11.37,11.11,274665,307743488.0,2.32,-0.09,-0.01,0.98
2026-03-06,600873,11.18,11.85,11.92,11.16,790099,917599680.0,6.8,5.99,0.67,2.82
2026-03-09,600873,11.91,11.84,12.05,11.66,821883,974441216.0,3.29,-0.08,-0.01,2.93
2026-03-10,600873,11.85,11.47,11.9,11.43,722375,836211776.0,3.97,-3.12,-0.37,2.58
2026-03-11,600873,11.48,12.62,12.62,11.39,1192393,1453737216.0,10.72,10.03,1.15,4.25
2026-03-12,600873,12.6,12.7,13.07,12.44,1474040,1871175552.0,4.99,0.63,0.08,5.26
2026-03-13,600873,12.7,12.81,12.89,12.47,888893,1128738048.0,3.31,0.87,0.11,3.17
2026-03-16,600873,12.95,12.83,13.24,12.5,937774,1204552064.0,5.78,0.16,0.02,3.34
2026-03-17,600873,12.6,12.51,12.99,12.48,857612,1088880640.0,3.98,-2.49,-0.32,3.06
2026-03-18,600873,12.4,12.44,12.58,12.19,639501,790010624.0,3.12,-0.56,-0.07,2.28
2026-03-19,600873,12.39,11.87,12.52,11.81,836762,1010108352.0,5.71,-4.58,-0.57,2.98
2026-03-20,600873,11.63,11.16,11.69,11.16,1100224,1249006976.0,4.55,-4.12,-0.48,1.57
