日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-01-13,603081,14.09,13.69,14.1,13.67,84879,117692048.0,3.05,-2.84,-0.4,2.01
2026-01-14,603081,13.82,13.81,14.19,13.65,103082,143220176.0,3.94,0.88,0.12,2.44
2026-01-15,603081,13.7,13.76,13.88,13.67,51829,71436160.0,1.52,-0.36,-0.05,1.23
2026-01-16,603081,13.88,13.78,13.91,13.71,41848,57798888.0,1.45,0.15,0.02,0.99
2026-01-19,603081,13.73,14.13,14.22,13.72,79132,111437160.0,3.63,2.54,0.35,1.87
2026-01-20,603081,14.13,14.06,14.27,13.97,47551,67039224.0,2.12,-0.5,-0.07,1.13
2026-01-21,603081,13.97,14.18,14.24,13.86,71201,100275856.0,2.7,0.85,0.12,1.69
2026-01-22,603081,14.17,14.25,14.28,14.13,46702,66366264.0,1.06,0.49,0.07,1.11
2026-01-23,603081,14.3,14.39,14.46,14.05,63447,90243360.0,2.88,0.98,0.14,1.5
2026-01-26,603081,14.39,14.31,14.87,14.21,78259,113141128.0,4.59,-0.56,-0.08,1.85
2026-01-27,603081,14.32,14.2,14.39,13.97,52890,75018904.0,2.94,-0.77,-0.11,1.25
2026-01-28,603081,14.2,14.13,14.26,13.88,73578,103381000.0,2.68,-0.49,-0.07,1.74
2026-01-29,603081,14.05,14.02,14.39,13.92,78931,111459208.0,3.33,-0.78,-0.11,1.87
2026-01-30,603081,13.95,14.48,14.58,13.92,118508,169895392.0,4.71,3.28,0.46,2.8
2026-02-02,603081,14.45,14.31,14.68,14.3,107947,156098784.0,2.62,-1.17,-0.17,2.55
2026-02-03,603081,14.34,14.31,14.46,14.1,70302,100121992.0,2.52,0.0,0.0,1.66
2026-02-04,603081,14.28,14.28,14.46,14.16,47055,67293840.0,2.1,-0.21,-0.03,1.11
2026-02-05,603081,14.35,14.27,14.53,14.26,59787,85895552.0,1.89,-0.07,-0.01,1.42
2026-02-06,603081,14.1,14.08,14.41,14.07,63342,89973104.0,2.38,-1.33,-0.19,1.5
2026-02-09,603081,14.15,14.23,14.27,14.04,62964,89087544.0,1.63,1.07,0.15,1.49
2026-02-10,603081,14.22,13.96,14.37,13.96,62105,87471616.0,2.88,-1.9,-0.27,1.47
2026-02-11,603081,13.93,13.9,14.06,13.86,34599,48315032.0,1.43,-0.43,-0.06,0.82
2026-02-12,603081,13.88,13.78,13.95,13.7,54721,75704840.0,1.8,-0.86,-0.12,1.3
2026-02-13,603081,13.82,14.04,14.23,13.8,69589,97784832.0,3.12,1.89,0.26,1.65
2026-02-24,603081,14.18,14.36,14.7,14.1,128929,185464528.0,4.27,2.28,0.32,3.05
2026-02-25,603081,14.35,13.69,14.35,13.64,149581,207469792.0,4.94,-4.67,-0.67,3.54
2026-02-26,603081,13.64,13.49,13.68,13.28,85651,115109264.0,2.92,-1.46,-0.2,2.03
2026-02-27,603081,13.45,13.38,13.46,13.32,47200,63143108.0,1.04,-0.82,-0.11,1.12
2026-03-02,603081,13.15,12.89,13.25,12.8,84814,109997424.0,3.36,-3.66,-0.49,2.01
2026-03-03,603081,12.86,12.52,13.06,12.48,73786,93891624.0,4.5,-2.87,-0.37,1.75
2026-03-04,603081,12.58,12.26,12.58,12.22,59146,73006808.0,2.88,-2.08,-0.26,1.4
2026-03-05,603081,12.45,12.36,12.5,12.31,48220,59883936.0,1.55,0.82,0.1,1.14
2026-03-06,603081,12.49,12.46,12.5,12.36,40525,50419636.0,1.13,0.81,0.1,0.96
2026-03-09,603081,12.19,12.24,12.34,12.05,56905,69260928.0,2.33,-1.77,-0.22,1.35
2026-03-10,603081,12.4,12.66,12.68,12.35,57447,72070768.0,2.7,3.43,0.42,1.36
2026-03-11,603081,12.7,12.63,12.85,12.54,59665,75488352.0,2.45,-0.24,-0.03,1.41
2026-03-12,603081,12.6,12.48,12.63,12.38,34929,43607784.0,1.98,-1.19,-0.15,0.83
2026-03-13,603081,12.41,12.38,12.56,12.36,31869,39720896.0,1.6,-0.8,-0.1,0.75
2026-03-16,603081,12.38,12.42,12.53,12.29,46758,57929052.0,1.94,0.32,0.04,1.11
2026-03-17,603081,12.4,12.29,12.52,12.27,35412,43851816.0,2.01,-1.05,-0.13,0.84
2026-03-18,603081,12.29,12.42,12.5,12.17,37574,46367948.0,2.69,1.06,0.13,0.89
2026-03-19,603081,12.26,12.11,12.36,12.03,36310,44207996.0,2.66,-2.5,-0.31,0.86
2026-03-20,603081,15.6,14.8,15.74,14.77,474733,724528896.0,6.21,-5.19,-0.81,6.11
2026-03-23,603081,11.8,11.18,11.89,11.11,67992,77916544.0,6.55,-6.13,-0.73,1.61
2026-03-24,603081,11.4,11.53,11.54,11.24,47083,53743940.0,2.68,3.13,0.35,1.11
2026-03-25,603081,11.58,11.75,11.78,11.55,32424,37957856.0,1.99,1.91,0.22,0.77
