代码,名称,现价,今日涨幅%,信号强度,历史胜率%,操作建议,放量基准日
002216,三全食品,14.43,0.35,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-04-27
000852,石化机械,7.24,-0.41,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-04-21
002164,宁波东力,12.7,1.11,75,62.9%,【试错观察】历史胜率63%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-04-24
605268,王力安防,13.2,1.69,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-04-24
603060,国检集团,6.78,1.5,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-04-24
