代码,名称,现价,今日涨幅%,信号强度,历史胜率%,操作建议,放量基准日
000058,深 赛 格,7.75,-3.0,75,68.9%,【试错观察】历史胜率69%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-11
002291,遥望科技,6.66,-2.77,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-15
600249,两面针,5.6,-2.1,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-08
600198,大唐电信,9.11,-2.77,75,69.9%,【试错观察】历史胜率70%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-12
002531,天顺风能,11.81,-1.25,75,67.1%,【试错观察】历史胜率67%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-15
