代码,名称,现价,今日涨幅%,信号强度,历史胜率%,操作建议,放量基准日
600639,浦东金桥,10.73,-0.65,75,62.8%,【试错观察】历史胜率63%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-01-20
603106,恒银科技,11.14,0.81,75,75.9%,【试错观察】历史胜率76%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-01-14
002065,东华软件,10.07,0.8,75,65.3%,【试错观察】历史胜率65%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-01-14
605303,园林股份,18.68,-0.69,75,77.8%,【试错观察】历史胜率78%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-01-20
002103,广博股份,9.96,0.0,75,61.7%,【试错观察】历史胜率62%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-01-12
