代码,名称,收盘价,量能倍数,5周偏离%,洗盘痕迹,状态
002096,易普力,12.8,0.82,-6.69,有,潜伏中
002732,燕塘乳业,16.62,0.82,-3.54,有,潜伏中
002910,庄园牧场,11.2,0.81,-3.76,有,潜伏中
000700,模塑科技,11.83,0.81,-6.35,有,潜伏中
002972,科安达,11.44,0.81,-5.56,有,潜伏中
603707,健友股份,9.64,0.81,-1.41,有,潜伏中
600156,华升股份,8.26,0.81,0.49,有,潜伏中
002097,山河智能,9.95,0.81,-8.07,有,潜伏中
601398,工商银行,7.34,0.81,1.75,有,潜伏中
603528,多伦科技,8.11,0.81,-6.78,有,潜伏中
603335,迪生力,5.74,0.81,-4.14,有,潜伏中
600970,中材国际,10.29,0.8,-4.65,有,潜伏中
603903,中持股份,11.49,0.8,-4.81,有,潜伏中
601233,桐昆股份,18.02,0.8,-11.93,有,潜伏中
603890,春秋电子,13.74,0.8,-4.46,有,潜伏中
000716,黑芝麻,5.27,0.8,-6.66,有,潜伏中
605151,西上海,18.26,0.8,-7.17,有,潜伏中
000417,合百集团,6.8,0.8,-6.44,有,潜伏中
