代码,名称,现价,今日涨幅%,信号强度,历史胜率%,操作建议,放量基准日
600930,华电新能,6.15,-1.6,75,66.7%,【试错观察】历史胜率67%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-28
603098,森特股份,12.23,-2.78,75,68.3%,【试错观察】历史胜率68%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-26
600590,泰豪科技,13.19,-1.93,75,64.0%,【试错观察】历史胜率64%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-26
000791,甘肃能源,9.2,-5.93,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-28
600638,新黄浦,5.36,-0.19,75,63.8%,【试错观察】历史胜率64%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-28
