代码,name,收盘,涨跌幅,评分,信号,操作建议
000712,锦龙股份,10.99,-0.54,100,【潜龙出海·5日回踩】,5日内有强力异动，目前缩量回踩关键支撑位，且RSI未走弱。建议分批建仓，破MA20止损。
000519,中兵红箭,19.43,0.78,100,【潜龙出海·5日回踩】,5日内有强力异动，目前缩量回踩关键支撑位，且RSI未走弱。建议分批建仓，破MA20止损。
600246,万通发展,15.62,-1.39,100,【潜龙出海·5日回踩】,5日内有强力异动，目前缩量回踩关键支撑位，且RSI未走弱。建议分批建仓，破MA20止损。
