代码,名称,现价,今日涨幅%,信号强度,历史胜率%,操作建议,放量基准日
600930,华电新能,6.15,-1.6,75,66.7%,【试错观察】历史胜率67%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-28
603098,森特股份,12.58,2.28,75,68.3%,【试错观察】历史胜率68%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-26
600638,新黄浦,5.37,-2.01,75,63.8%,【试错观察】历史胜率64%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-28
600573,惠泉啤酒,12.3,-4.73,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-29
603968,醋化股份,11.05,-1.95,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-05-27
