代码,名称,现价,今日涨幅%,信号强度,历史胜率%,操作建议,放量基准日
600110,诺德股份,7.43,-3.88,75,64.1%,【试错观察】历史胜率64%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-02-24
002476,宝莫股份,6.52,-1.51,75,71.3%,【试错观察】历史胜率71%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-03
002237,恒邦股份,17.66,-0.06,75,61.6%,【试错观察】历史胜率62%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-02
000561,烽火电子,10.88,-2.42,75,63.8%,【试错观察】历史胜率64%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-02
002465,海格通信,17.13,0.35,75,68.2%,【试错观察】历史胜率68%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-02
