代码,名称,现价,今日涨幅%,信号强度,历史胜率%,操作建议,放量基准日
000995,皇台酒业,14.39,2.06,75,65.9%,【试错观察】历史胜率66%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-16
600639,浦东金桥,10.91,-0.18,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-13
603332,苏州龙杰,12.73,2.17,75,64.7%,【试错观察】历史胜率65%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-17
002688,金河生物,5.86,1.38,75,62.4%,【试错观察】历史胜率62%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-12
002221,东华能源,8.88,-2.84,75,71.9%,【试错观察】历史胜率72%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-12
