代码,名称,现价,今日涨幅%,信号强度,历史胜率%,操作建议,放量基准日
000995,皇台酒业,14.37,-0.76,75,65.9%,【试错观察】历史胜率66%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-16
002887,绿茵生态,11.42,-0.61,75,68.4%,【试错观察】历史胜率68%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-25
603558,健盛集团,13.83,-2.61,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-17
000983,山西焦煤,7.05,-0.42,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-23
605169,洪通燃气,13.61,0.15,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-03-19
