代码,名称,现价,今日涨幅%,信号强度,历史胜率%,操作建议,放量基准日
002860,星帅尔,13.37,-1.84,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-04-17
603085,天成自控,11.91,-0.58,75,68.1%,【试错观察】历史胜率68%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-04-15
002164,宁波东力,12.87,0.31,75,63.5%,【试错观察】历史胜率63%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-04-10
600639,浦东金桥,11.21,-1.06,75,100.0%,【试错观察】历史胜率100%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-04-14
000957,中通客车,12.3,1.32,75,64.4%,【试错观察】历史胜率64%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-04-13
