--- 战法复盘统计：过去60日成功率(3%目标): 52.35% | 平均潜在涨幅: 4.75% ---
代码,名称,收盘价,量比,信号强度,操作建议
600480,凌云股份,11.54,0.64,70,【观察试错】趋势尚可，等待分时转强
000919,金陵药业,7.96,0.56,70,【观察试错】趋势尚可，等待分时转强
000788,北大医药,6.54,0.51,70,【观察试错】趋势尚可，等待分时转强
600713,南京医药,5.99,0.6,50,【观察试错】趋势尚可，等待分时转强
