代码,名称,现价,今日涨幅%,信号强度,历史胜率%,操作建议,放量基准日
002196,方正电机,15.06,0.87,75,67.5%,【试错观察】历史胜率67%。量能萎缩达标，回踩支撑有效，可分批进场。,2025-12-25
000582,北部湾港,9.53,-1.95,75,63.8%,【试错观察】历史胜率64%。量能萎缩达标，回踩支撑有效，可分批进场。,2025-12-25
002666,德联集团,5.47,0.74,75,68.8%,【试错观察】历史胜率69%。量能萎缩达标，回踩支撑有效，可分批进场。,2025-12-24
002322,理工能科,12.53,0.4,75,66.1%,【试错观察】历史胜率66%。量能萎缩达标，回踩支撑有效，可分批进场。,2026-01-05
002052,同洲电子,12.85,-3.09,75,67.3%,【试错观察】历史胜率67%。量能萎缩达标，回踩支撑有效，可分批进场。,2025-12-29
